,Bid,Ask,IV,Open Int,Time to Maturity (years),Log Moneyness,Strike,Mid,Inv Spread
69,172.8,174.7,0.0,10,0.0027397260273972603,-0.062337625897287814,2705.0,173.75,0.5263157894736905
1124,130.8,132.7,0.1773,1395,0.024657534246575342,-0.045838626517252706,2750.0,131.75,0.5263157894736905
2039,252.3,254.2,0.2134,7,0.057534246575342465,-0.09045569200605948,2630.0,253.25,0.5263157894736905
2035,272.0,273.9,0.2226,82,0.057534246575342465,-0.09808931686113065,2610.0,272.95,0.5263157894736905
277,208.3,210.2,0.2796,17,0.00821917808219178,-0.07536106578357445,2670.0,209.25,0.5263157894736905
2768,264.0,265.9,0.2086,10,0.08493150684931507,-0.09426522042272713,2620.0,264.95,0.5263157894736905
268,253.3,255.2,0.3433,2,0.00821917808219178,-0.09235864215214558,2625.0,254.25,0.5263157894736905
275,218.3,220.2,0.2934,58,0.00821917808219178,-0.07911341540212498,2660.0,219.25,0.5263157894736905
3695,273.8,275.7,0.1951,1,0.14246575342465753,-0.0961754406788465,2615.0,274.75,0.5263157894736905
278,203.3,205.2,0.2736,15,0.00821917808219178,-0.07349015784776276,2675.0,204.25,0.5263157894736905
2044,227.8,229.7,0.2026,30,0.057534246575342465,-0.08099488350183051,2655.0,228.75,0.5263157894736905
3521,160.8,162.7,0.1622,53,0.1232876712328767,-0.05130810232178815,2735.0,161.75,0.5263157894736905
467,84.7,86.6,0.1437,17,0.01643835616438356,-0.02960743158867024,2795.0,85.65,0.5263157894736866
609,120.7,122.6,0.1723,1,0.021917808219178082,-0.04220885846667405,2760.0,121.65,0.5263157894736866
87,82.9,84.8,0.0,66,0.0027397260273972603,-0.02960743158867024,2795.0,83.85,0.5263157894736866
608,125.5,127.4,0.1734,5,0.021917808219178082,-0.04402209559085485,2755.0,126.45,0.5263157894736826
73,152.9,154.8,0.0,2,0.0027397260273972603,-0.054971110080525236,2725.0,153.85000000000002,0.5263157894736826
72,157.9,159.8,0.0,3,0.0027397260273972603,-0.05680765788782678,2720.0,158.85000000000002,0.5263157894736826
1853,183.7,185.6,0.1836,7,0.0547945205479452,-0.06418776518544925,2700.0,184.64999999999998,0.5263157894736826
2040,247.4,249.3,0.2114,2,0.057534246575342465,-0.08855635620240704,2635.0,248.35000000000002,0.5263157894736826
76,137.9,139.8,0.0,4,0.0027397260273972603,-0.04948161779575385,2740.0,138.85000000000002,0.5263157894736826
2049,203.6,205.5,0.1938,148,0.057534246575342465,-0.07162274367296735,2680.0,204.55,0.5263157894736826
298,103.6,105.5,0.1867,316,0.00821917808219178,-0.0367887909973348,2775.0,104.55,0.5263157894736826
74,147.9,149.8,0.0,13,0.0027397260273972603,-0.0531379289988643,2730.0,148.85000000000002,0.5263157894736826
3520,165.2,167.1,0.1635,285,0.1232876712328767,-0.0531379289988643,2730.0,166.14999999999998,0.5263157894736826
1698,212.4,214.3,0.2049,12,0.04657534246575343,-0.07536106578357445,2670.0,213.35000000000002,0.5263157894736826
1699,207.5,209.4,0.2025,15,0.04657534246575343,-0.07349015784776276,2675.0,208.45,0.5263157894736826
1703,188.0,189.9,0.1932,15,0.04657534246575343,-0.06604133383477213,2695.0,188.95,0.5263157894736826
612,106.1,108.0,0.1625,4,0.021917808219178082,-0.0367887909973348,2775.0,107.05,0.5263157894736826
2193,151.7,153.6,0.1712,6,0.06027397260273973,-0.05130810232178815,2735.0,152.64999999999998,0.5263157894736826
77,132.9,134.8,0.0,6,0.0027397260273972603,-0.04765846323423877,2745.0,133.85000000000002,0.5263157894736826
91,63.0,64.9,0.1555,93,0.0027397260273972603,-0.022477276604078996,2815.0,63.95,0.5263157894736826
2041,242.5,244.4,0.2093,9,0.057534246575342465,-0.08666062103750792,2640.0,243.45,0.5263157894736826
1712,144.7,146.6,0.1729,80,0.04657534246575343,-0.04948161779575385,2740.0,145.64999999999998,0.5263157894736826
603,150.0,151.9,0.1862,3,0.021917808219178082,-0.0531379289988643,2730.0,150.95,0.5263157894736826
2052,189.1,191.0,0.1875,24,0.057534246575342465,-0.06604133383477213,2695.0,190.05,0.5263157894736826
304,74.0,75.9,0.1599,1476,0.00821917808219178,-0.026035999221073018,2805.0,74.95,0.5263157894736826
2369,191.0,192.9,0.1885,10,0.06575342465753424,-0.06604133383477213,2695.0,191.95,0.5263157894736826
2776,225.5,227.4,0.1945,9,0.08493150684931507,-0.07911341540212498,2660.0,226.45,0.5263157894736826
2782,196.9,198.8,0.1832,7,0.08493150684931507,-0.06789834458198497,2690.0,197.85000000000002,0.5263157894736826
3242,166.1,168.0,0.1668,83,0.10410958904109589,-0.054971110080525236,2725.0,167.05,0.5263157894736826
2772,244.7,246.6,0.2016,1,0.08493150684931507,-0.08666062103750792,2640.0,245.64999999999998,0.5263157894736826
1130,116.3,118.2,0.1697,121,0.024657534246575342,-0.04039890322143458,2765.0,117.25,0.5263157894736826
1126,126.0,127.9,0.1758,163,0.024657534246575342,-0.04402209559085485,2755.0,126.95,0.5263157894736826
3708,213.1,215.0,0.1763,190,0.14246575342465753,-0.07162274367296735,2680.0,214.05,0.5263157894736826
462,109.1,111.0,0.1583,52,0.01643835616438356,-0.038592217996485594,2770.0,110.05,0.5263157894736826
1369,151.0,152.9,0.1679,2,0.03561643835616438,-0.0531379289988643,2730.0,151.95,0.5263157894736826
3868,252.4,254.3,0.187,241,0.16164383561643836,-0.08666062103750792,2640.0,253.35000000000002,0.5263157894736826
2780,206.4,208.3,0.187,2,0.08493150684931507,-0.07162274367296735,2680.0,207.35000000000002,0.5263157894736826
1512,133.1,135.0,0.1641,3,0.0410958904109589,-0.045838626517252706,2750.0,134.05,0.5263157894736826
2514,121.8,123.7,0.1537,2,0.07397260273972603,-0.038592217996485594,2770.0,122.75,0.5263157894736826
3218,221.9,223.8,0.1869,9,0.10410958904109589,-0.07723548057792484,2665.0,222.85000000000002,0.5263157894736826
2773,239.9,241.8,0.1999,1,0.08493150684931507,-0.08476847288546992,2645.0,240.85000000000002,0.5263157894736826
3232,189.1,191.0,0.1752,91,0.10410958904109589,-0.06418776518544925,2700.0,190.05,0.5263157894736826
3226,203.2,205.1,0.1809,23,0.10410958904109589,-0.06975881023490467,2685.0,204.14999999999998,0.5263157894736826
3222,212.5,214.4,0.1838,41,0.10410958904109589,-0.07349015784776276,2675.0,213.45,0.5263157894736826
3220,217.2,219.1,0.1854,40,0.10410958904109589,-0.07536106578357445,2670.0,218.14999999999998,0.5263157894736826
469,75.0,76.9,0.1361,595,0.01643835616438356,-0.026035999221073018,2805.0,75.95,0.5263157894736826
465,94.3,96.2,0.1463,21,0.01643835616438356,-0.03319166481648533,2785.0,95.25,0.5263157894736826
1365,170.7,172.6,0.1802,3,0.03561643835616438,-0.06049090330412315,2710.0,171.64999999999998,0.5263157894736826
2774,235.1,237.0,0.1982,4,0.08493150684931507,-0.0828798981976018,2650.0,236.05,0.5263157894736826
3204,255.2,257.1,0.1985,2,0.10410958904109589,-0.09045569200605948,2630.0,256.15,0.5263157894736747
3698,259.7,261.6,0.1911,142,0.14246575342465753,-0.09045569200605948,2630.0,260.65,0.5263157894736747
1068,269.2,271.1,0.2406,105,0.024657534246575342,-0.09808931686113065,2610.0,270.15,0.5263157894736747
3697,264.4,266.3,0.1925,348,0.14246575342465753,-0.09235864215214558,2625.0,265.35,0.5263157894736747
1074,254.4,256.4,0.2536,93,0.024657534246575342,-0.09235864215214558,2625.0,255.39999999999998,0.5000000000000071
3518,174.2,176.2,0.1669,15,0.1232876712328767,-0.05680765788782678,2720.0,175.2,0.5
2046,218.0,220.0,0.1984,7,0.057534246575342465,-0.07723548057792484,2665.0,219.0,0.5
281,188.2,190.2,0.0,13,0.00821917808219178,-0.06789834458198497,2690.0,189.2,0.5
1072,259.3,261.3,0.2495,17,0.024657534246575342,-0.09426522042272713,2620.0,260.3,0.5
285,168.2,170.2,0.0,23,0.00821917808219178,-0.06049090330412315,2710.0,169.2,0.5
284,173.2,175.2,0.0,27,0.00821917808219178,-0.062337625897287814,2705.0,174.2,0.5
287,158.3,160.3,0.2309,67,0.00821917808219178,-0.05680765788782678,2720.0,159.3,0.5
286,163.3,165.3,0.2378,30,0.00821917808219178,-0.058647584809833946,2715.0,164.3,0.5
288,153.3,155.3,0.2233,29,0.00821917808219178,-0.054971110080525236,2725.0,154.3,0.5
2053,184.3,186.3,0.1861,6850,0.057534246575342465,-0.06418776518544925,2700.0,185.3,0.5
3696,269.0,271.0,0.1936,112,0.14246575342465753,-0.09426522042272713,2620.0,270.0,0.5
597,179.6,181.6,0.2017,4,0.021917808219178082,-0.06418776518544925,2700.0,180.6,0.5
1364,175.6,177.6,0.1836,10,0.03561643835616438,-0.062337625897287814,2705.0,176.6,0.5
269,248.2,250.2,0.2667,1,0.00821917808219178,-0.09045569200605948,2630.0,249.2,0.5
75,142.8,144.8,0.0,16,0.0027397260273972603,-0.05130810232178815,2735.0,143.8,0.5
3216,226.5,228.5,0.1881,36,0.10410958904109589,-0.07911341540212498,2660.0,227.5,0.5
3212,236.1,238.1,0.1921,49,0.10410958904109589,-0.0828798981976018,2650.0,237.1,0.5
79,122.9,124.9,0.2421,2,0.0027397260273972603,-0.04402209559085485,2755.0,123.9,0.5
3210,240.9,242.9,0.1941,7,0.10410958904109589,-0.08476847288546992,2645.0,241.9,0.5
3208,245.6,247.6,0.1953,20,0.10410958904109589,-0.08666062103750792,2640.0,246.6,0.5
85,92.8,94.8,0.0,25,0.0027397260273972603,-0.03319166481648533,2785.0,93.8,0.5
3206,250.3,252.3,0.1964,7,0.10410958904109589,-0.08855635620240704,2635.0,251.3,0.5
88,77.8,79.8,0.0,948,0.0027397260273972603,-0.027820121014574394,2800.0,78.8,0.5
89,72.9,74.9,0.1388,86,0.0027397260273972603,-0.026035999221073018,2805.0,73.9,0.5
1092,209.6,211.6,0.2233,131,0.024657534246575342,-0.07536106578357445,2670.0,210.6,0.5
3196,274.3,276.3,0.2046,3,0.10410958904109589,-0.09808931686113065,2610.0,275.3,0.5
92,58.0,60.0,0.1573,114,0.0027397260273972603,-0.020702653245710502,2820.0,59.0,0.5
94,48.1,50.1,0.1471,152,0.0027397260273972603,-0.017162826540586398,2830.0,49.1,0.5
2036,267.0,269.0,0.2199,2,0.057534246575342465,-0.0961754406788465,2615.0,268.0,0.5
466,89.4,91.4,0.1441,30,0.01643835616438356,-0.03139794236245844,2790.0,90.4,0.5
2038,257.1,259.1,0.2143,650,0.057534246575342465,-0.09235864215214558,2625.0,258.1,0.5
1362,185.4,187.4,0.1876,1,0.03561643835616438,-0.06604133383477213,2695.0,186.4,0.5
1363,180.4,182.4,0.1831,13,0.03561643835616438,-0.06418776518544925,2700.0,181.4,0.5
2037,262.0,264.0,0.2161,29,0.057534246575342465,-0.09426522042272713,2620.0,263.0,0.5
292,133.3,135.3,0.1957,93,0.00821917808219178,-0.04765846323423877,2745.0,134.3,0.5
293,128.4,130.4,0.2083,1844,0.00821917808219178,-0.045838626517252706,2750.0,129.4,0.5
449,173.5,175.5,0.196,1,0.01643835616438356,-0.062337625897287814,2705.0,174.5,0.5
438,228.3,230.3,0.0,9,0.01643835616438356,-0.0828798981976018,2650.0,229.3,0.5
1094,204.7,206.7,0.2234,504,0.024657534246575342,-0.07349015784776276,2675.0,205.7,0.5
604,145.0,147.0,0.1825,1,0.021917808219178082,-0.05130810232178815,2735.0,146.0,0.5
1707,168.6,170.6,0.1843,17,0.04657534246575343,-0.058647584809833946,2715.0,169.6,0.5
1070,264.3,266.3,0.2543,102,0.024657534246575342,-0.0961754406788465,2615.0,265.3,0.5
600,164.8,166.8,0.1962,1,0.021917808219178082,-0.058647584809833946,2715.0,165.8,0.5
598,174.7,176.7,0.202,1,0.021917808219178082,-0.062337625897287814,2705.0,175.7,0.5
3870,243.0,245.0,0.1838,4,0.16164383561643836,-0.0828798981976018,2650.0,244.0,0.5
1114,155.3,157.3,0.1939,328,0.024657534246575342,-0.054971110080525236,2725.0,156.3,0.5
1484,270.2,272.2,0.2316,13,0.0410958904109589,-0.09808931686113065,2610.0,271.2,0.5
1489,245.5,247.5,0.2216,30,0.0410958904109589,-0.08855635620240704,2635.0,246.5,0.5
1702,192.8,194.8,0.1954,22,0.04657534246575343,-0.06789834458198497,2690.0,193.8,0.5
1112,160.2,162.2,0.1963,89,0.024657534246575342,-0.05680765788782678,2720.0,161.2,0.5
300,93.6,95.6,0.1746,318,0.00821917808219178,-0.03319166481648533,2785.0,94.6,0.5
1697,217.2,219.2,0.2063,8,0.04657534246575343,-0.07723548057792484,2665.0,218.2,0.5
583,249.2,251.2,0.2322,3,0.021917808219178082,-0.09045569200605948,2630.0,250.2,0.5
590,214.4,216.4,0.2227,3,0.021917808219178082,-0.07723548057792484,2665.0,215.4,0.5
593,199.4,201.4,0.2078,2,0.021917808219178082,-0.07162274367296735,2680.0,200.4,0.5
1696,222.1,224.1,0.2085,526,0.04657534246575343,-0.07911341540212498,2660.0,223.1,0.5
1695,227.0,229.0,0.2106,2,0.04657534246575343,-0.08099488350183051,2655.0,228.0,0.5
1694,232.1,234.1,0.2168,17,0.04657534246575343,-0.0828798981976018,2650.0,233.1,0.5
605,140.0,142.0,0.1771,4,0.021917808219178082,-0.04948161779575385,2740.0,141.0,0.5
436,238.3,240.3,0.0,8,0.01643835616438356,-0.08666062103750792,2640.0,239.3,0.5
461,113.9,115.9,0.1582,14,0.01643835616438356,-0.04039890322143458,2765.0,114.9,0.5
457,133.7,135.7,0.1703,3,0.01643835616438356,-0.04765846323423877,2745.0,134.7,0.5
1086,224.5,226.5,0.2319,52,0.024657534246575342,-0.08099488350183051,2655.0,225.5,0.5
296,113.5,115.5,0.1977,183,0.00821917808219178,-0.04039890322143458,2765.0,114.5,0.5
3514,192.4,194.4,0.1732,79,0.1232876712328767,-0.06418776518544925,2700.0,193.4,0.5
459,123.8,125.8,0.165,19,0.01643835616438356,-0.04402209559085485,2755.0,124.8,0.5
458,128.8,130.8,0.1709,22,0.01643835616438356,-0.045838626517252706,2750.0,129.8,0.5
3516,183.3,185.3,0.1702,28,0.1232876712328767,-0.06049090330412315,2710.0,184.3,0.5
1082,234.5,236.5,0.2417,76,0.024657534246575342,-0.08476847288546992,2645.0,235.5,0.5
455,143.7,145.7,0.1817,10,0.01643835616438356,-0.05130810232178815,2735.0,144.7,0.5
1102,184.9,186.9,0.2121,263,0.024657534246575342,-0.06604133383477213,2695.0,185.9,0.5
1106,175.0,177.0,0.2055,67,0.024657534246575342,-0.062337625897287814,2705.0,176.0,0.5
1098,194.8,196.8,0.2181,50,0.024657534246575342,-0.06975881023490467,2685.0,195.8,0.5
3517,178.7,180.7,0.1684,29,0.1232876712328767,-0.058647584809833946,2715.0,179.7,0.5
1090,214.5,216.6,0.2253,51,0.024657534246575342,-0.07723548057792484,2665.0,215.55,0.4761904761904775
463,104.0,106.1,0.1521,1,0.01643835616438356,-0.0367887909973348,2775.0,105.05,0.4761904761904775
80,117.7,119.8,0.0,4,0.0027397260273972603,-0.04220885846667405,2760.0,118.75,0.4761904761904775
1110,165.0,167.1,0.1968,117,0.024657534246575342,-0.058647584809833946,2715.0,166.05,0.4761904761904775
84,97.7,99.8,0.0,43,0.0027397260273972603,-0.03498861049318696,2780.0,98.75,0.4761904761904775
297,108.4,110.5,0.1845,326,0.00821917808219178,-0.038592217996485594,2770.0,109.45,0.4761904761904775
82,107.7,109.8,0.0,54,0.0027397260273972603,-0.038592217996485594,2770.0,108.75,0.4761904761904775
1088,219.6,221.7,0.2357,96,0.024657534246575342,-0.07911341540212498,2660.0,220.64999999999998,0.4761904761904775
274,223.1,225.2,0.0,26,0.00821917808219178,-0.08099488350183051,2655.0,224.14999999999998,0.4761904761904775
2186,184.8,186.9,0.1852,2,0.06027397260273973,-0.06418776518544925,2700.0,185.85000000000002,0.4761904761904775
1080,239.3,241.4,0.2351,82,0.024657534246575342,-0.08666062103750792,2640.0,240.35000000000002,0.4761904761904775
594,194.5,196.6,0.214,1,0.021917808219178082,-0.06975881023490467,2685.0,195.55,0.4761904761904775
456,138.8,140.9,0.1855,1,0.01643835616438356,-0.04948161779575385,2740.0,139.85000000000002,0.4761904761904775
280,193.3,195.4,0.2936,14,0.00821917808219178,-0.06975881023490467,2685.0,194.35000000000002,0.4761904761904775
279,198.1,200.2,0.0,9,0.00821917808219178,-0.07162274367296735,2680.0,199.14999999999998,0.4761904761904775
1357,210.1,212.2,0.2023,1,0.03561643835616438,-0.07536106578357445,2670.0,211.14999999999998,0.4761904761904775
440,218.3,220.4,0.2099,8,0.01643835616438356,-0.07911341540212498,2660.0,219.35000000000002,0.4761904761904775
272,233.1,235.2,0.0,1,0.00821917808219178,-0.08476847288546992,2645.0,234.14999999999998,0.4761904761904775
446,188.5,190.6,0.2186,1,0.01643835616438356,-0.06789834458198497,2690.0,189.55,0.4761904761904775
1084,229.4,231.5,0.2333,388,0.024657534246575342,-0.0828798981976018,2650.0,230.45,0.4761904761904775
93,53.0,55.1,0.1533,1435,0.0027397260273972603,-0.018931173597328366,2825.0,54.05,0.4761904761904759
301,88.8,90.9,0.1814,177,0.00821917808219178,-0.03139794236245844,2790.0,89.85,0.4761904761904743
78,127.7,129.8,0.0,2,0.0027397260273972603,-0.045838626517252706,2750.0,128.75,0.4761904761904743
2043,232.7,234.8,0.2064,2062,0.057534246575342465,-0.0828798981976018,2650.0,233.75,0.47619047619047106
586,234.2,236.3,0.2256,1,0.021917808219178082,-0.08476847288546992,2645.0,235.25,0.47619047619047106
450,168.4,170.6,0.1906,3,0.01643835616438356,-0.06049090330412315,2710.0,169.5,0.4545454545454569
3504,238.7,240.9,0.1881,78,0.1232876712328767,-0.0828798981976018,2650.0,239.8,0.45454545454545103
2175,252.6,254.8,0.2125,16,0.06027397260273973,-0.09045569200605948,2630.0,253.7,0.45454545454545103
